status,suite,case,config,note
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-nonStaticPrivateField.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-nonStaticPrivateGetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-nonStaticPrivateMethod.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-nonStaticPrivateSetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticComputedAutoAccessor.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticComputedField.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticComputedGetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticComputedMethod.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticComputedSetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticPrivateAutoAccessor.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticPrivateField.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticPrivateGetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticPrivateMethod.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-missingEmitHelpers-staticPrivateSetter.ts,,moduleResolution=Classic not supported
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-multipleDecorators.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-multipleDecorators.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-multipleDecorators.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-multipleDecorators.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-outerThisReference.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-outerThisReference.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-outerThisReference.ts,target=es2021,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-outerThisReference.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterDecorators.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterDecorators.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterDecorators.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterDecorators.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=esnext,usedefineforclassfields=true","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es2022,usedefineforclassfields=true","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es2015,usedefineforclassfields=true","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es5,usedefineforclassfields=true","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=esnext,usedefineforclassfields=false","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es2022,usedefineforclassfields=false","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es2015,usedefineforclassfields=false","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-parameterProperties.ts,"target=es5,usedefineforclassfields=false","unrecognized option(s): usedefineforclassfields, noemithelpers"
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-setFunctionName.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-setFunctionName.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-setFunctionName.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-setFunctionName.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-simpleTransformation.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-simpleTransformation.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-simpleTransformation.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-simpleTransformation.ts,target=es5,unrecognized option(s): noemithelpers
rust-pass,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-sourceMap.ts,target=esnext,
rust-pass,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-sourceMap.ts,target=es2022,
rust-pass,conformance,esDecorators/classDeclaration/esDecorators-classDeclaration-sourceMap.ts,target=es2015,
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.1.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.2.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.3.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.4.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.5.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.6.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classSuper/esDecorators-classDeclaration-classSuper.7.ts,,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStatic.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStatic.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStatic.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStatic.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticAbstract.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticAbstract.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticAbstract.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticAbstract.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticPrivate.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticPrivate.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-nonStaticPrivate.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-static.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-static.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-static.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-static.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-staticPrivate.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-staticPrivate.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/accessors/esDecorators-classDeclaration-accessors-staticPrivate.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classThisReference/esDecorators-classDeclaration-classThisReference.es5.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classThisReference/esDecorators-classDeclaration-classThisReference.es5.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classThisReference/esDecorators-classDeclaration-classThisReference.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classThisReference/esDecorators-classDeclaration-classThisReference.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/classThisReference/esDecorators-classDeclaration-classThisReference.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStatic.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStatic.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStatic.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStatic.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticAbstract.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticAbstract.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticAbstract.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticAbstract.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticPrivate.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticPrivate.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-nonStaticPrivate.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-static.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-static.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-static.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-static.ts,target=es5,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-staticPrivate.ts,target=esnext,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-staticPrivate.ts,target=es2022,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/methods/esDecorators-classDeclaration-methods-staticPrivate.ts,target=es2015,unrecognized option(s): noemithelpers
rust-skip,conformance,esDecorators/classDeclaration/fields/esDecorators-classDeclaration-fields-nonStatic.ts,"target=esnext,usedefineforclassfields=true","unrecognized option(s): noemithelpers, usedefineforclassfields"
